order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,payment_method,order_channel,promo_code,order_status
ORD006322,2025-06-08,CUST00437,PROD0028,4,23350,0.1475,COD,Mobile App,NONE,Delivered
ORD006323,2025-08-02,CUST00838,PROD0244,1,500,0.094,Credit Card,Mobile App,SAVE20,Delivered
ORD006324,2025-09-20,CUST00754,PROD0088,1,2500,0.1031,Credit Card,Mobile App,NONE,Delivered
ORD006325,2025-01-16,CUST00395,PROD0008,1,20150,0.0945,Credit Card,Website,NONE,Delivered
ORD006326,2025-06-23,CUST00592,PROD0195,3,4050,0.0638,COD,Mobile App,NONE,Delivered
ORD006327,2025-12-03,CUST00632,PROD0048,1,32250,0.1174,Wallet,Mobile App,APPONLY10,Delivered
ORD006328,2025-10-30,CUST00895,PROD0086,2,3900,0.0615,Credit Card,Marketplace,NONE,Delivered
ORD006329,2025-06-24,CUST00045,PROD0076,2,950,0.024,Net Banking,Website,FESTIVE15,Delivered
ORD006330,2025-07-27,CUST00304,PROD0077,2,3400,0.1048,UPI,Marketplace,FESTIVE15,Delivered
ORD006331,2025-11-18,CUST00996,PROD0025,2,25000,0.2286,UPI,Mobile App,APPONLY10,Delivered
ORD006332,2025-03-09,CUST00210,PROD0290,1,6300,0.1344,Credit Card,Website,NONE,Delivered
ORD006333,2025-09-20,CUST00043,PROD0037,1,20250,0.0808,Debit Card,Marketplace,APPONLY10,Delivered
ORD006334,2025-04-23,CUST00571,PROD0140,4,4550,0.0622,Credit Card,Website,NONE,Delivered
ORD006335,2025-06-29,CUST00960,PROD0137,2,4750,0.126,UPI,Mobile App,NONE,Delivered
ORD006336,2025-03-28,CUST00846,PROD0065,1,2650,0.1049,UPI,Mobile App,NONE,Delivered
ORD006337,2025-07-17,CUST00342,PROD0041,1,25300,0.1325,Wallet,Website,WELCOME10,Delivered
ORD006338,2025-02-06,CUST00878,PROD0136,1,8500,0.1224,UPI,Website,NONE,Delivered
ORD006339,2025-03-23,CUST00064,PROD0058,1,6200,0.1085,Credit Card,Mobile App,NONE,Delivered
ORD006340,2025-04-02,CUST00582,PROD0241,1,7400,0.1035,Debit Card,Marketplace,NONE,Delivered
ORD006341,2025-04-24,CUST00892,PROD0100,2,5450,0.0515,UPI,Website,NONE,Cancelled
ORD006342,2025-10-25,CUST00045,PROD0261,2,2350,0.2279,UPI,Mobile App,BANK5,Cancelled
ORD006343,2025-04-22,CUST00747,PROD0113,2,3200,0.1128,Credit Card,Website,BANK5,Delivered
ORD006344,2025-01-04,CUST00695,PROD0248,2,8700,0.1213,Debit Card,Mobile App,NONE,Delivered
ORD006345,2025-05-24,CUST00021,PROD0255,2,2300,0.0914,UPI,Mobile App,NONE,Delivered
ORD006346,2025-05-01,CUST00421,PROD0298,2,5050,0.0786,Debit Card,Mobile App,BANK5,Delivered
ORD006347,2025-05-08,CUST00183,PROD0037,2,20250,0.071,COD,Website,NONE,Delivered
ORD006348,2025-12-20,CUST00795,PROD0058,1,6200,0.1824,UPI,Mobile App,WELCOME10,Delivered
ORD006349,2025-10-23,CUST00069,PROD0024,2,19600,0.1538,Debit Card,Mobile App,BANK5,Processing
ORD006350,2025-10-27,CUST00602,PROD0138,2,3400,0.1102,Net Banking,Mobile App,NONE,Delivered
ORD006351,2025-02-11,CUST00968,PROD0151,3,6800,0.1611,UPI,Mobile App,WELCOME10,Delivered
ORD006352,2025-07-10,CUST00911,PROD0065,1,2650,0.1186,UPI,Mobile App,NONE,Delivered
ORD006353,2025-10-22,CUST00166,PROD0269,2,700,0.1985,UPI,Mobile App,NONE,Delivered
ORD006354,2025-08-13,CUST00402,PROD0101,2,4800,0.0709,COD,Website,BANK5,Delivered
ORD006355,2025-04-24,CUST00622,PROD0043,1,10000,0.1966,UPI,Mobile App,FESTIVE15,Delivered
ORD006356,2025-10-14,CUST00410,PROD0107,1,5100,0.1402,Debit Card,Mobile App,FESTIVE15,Delivered
ORD006357,2025-04-01,CUST00978,PROD0183,3,4400,0.0141,Credit Card,Mobile App,NONE,Delivered
ORD006358,2025-08-28,CUST00435,PROD0005,1,31400,0.1066,UPI,Website,APPONLY10,Delivered
ORD006359,2025-04-03,CUST00703,PROD0042,1,30050,0.167,UPI,Mobile App,NONE,Delivered
ORD006360,2025-06-18,CUST00187,PROD0167,3,3000,0.1063,UPI,Mobile App,WELCOME10,Delivered
ORD006361,2025-03-11,CUST00953,PROD0071,1,7450,0.1224,UPI,Marketplace,NONE,Delivered
ORD006362,2025-02-06,CUST00481,PROD0135,1,3550,0.1352,Credit Card,Website,NONE,Delivered
ORD006363,2025-05-10,CUST00270,PROD0185,3,4950,0.0254,Wallet,Website,APPONLY10,Delivered
ORD006364,2025-03-01,CUST00301,PROD0029,1,25650,0.158,Credit Card,Mobile App,NONE,Delivered
ORD006365,2025-04-27,CUST00726,PROD0079,3,1250,0.1484,Debit Card,Mobile App,NONE,Delivered
ORD006366,2025-02-23,CUST00022,PROD0241,1,7400,0.06,Net Banking,Mobile App,SAVE20,Delivered
ORD006367,2025-06-19,CUST00001,PROD0100,1,5450,0.1052,UPI,Mobile App,NONE,Delivered
ORD006368,2025-11-12,CUST00549,PROD0298,1,5050,0.1523,Net Banking,Mobile App,NONE,Delivered
ORD006369,2025-05-23,CUST00073,PROD0167,2,3000,0.1933,UPI,Website,NONE,Delivered
ORD006370,2025-09-24,CUST00522,PROD0084,1,9250,0.1145,UPI,Website,APPONLY10,Delivered
ORD006371,2025-07-28,CUST00722,PROD0148,1,1900,0.1527,Credit Card,Mobile App,NONE,Delivered
ORD006372,2025-05-08,CUST00339,PROD0090,1,950,0.134,Net Banking,Website,NONE,Delivered
ORD006373,2025-10-23,CUST00993,PROD0015,1,19700,0.1745,Credit Card,Website,NONE,Delivered
ORD006374,2025-10-29,CUST00882,PROD0283,1,1800,0.0776,Wallet,Website,NONE,Delivered
ORD006375,2025-03-08,CUST00477,PROD0125,3,8350,0.1158,UPI,Mobile App,FESTIVE15,Delivered
ORD006376,2025-12-24,CUST00236,PROD0096,1,3250,0.1813,COD,Website,NONE,Delivered
ORD006377,2025-11-21,CUST00550,PROD0061,1,8700,0.1372,Debit Card,Website,NONE,Delivered
ORD006378,2025-11-28,CUST00304,PROD0148,1,1900,0.2401,UPI,Mobile App,NONE,Delivered
ORD006379,2025-10-30,CUST00678,PROD0120,1,5900,0.1101,Debit Card,Website,NONE,Delivered
ORD006380,2025-03-07,CUST00158,PROD0031,2,12450,0.0837,UPI,Marketplace,NONE,Delivered
ORD006381,2025-09-18,CUST00928,PROD0296,1,8600,0.1027,UPI,Mobile App,NONE,Delivered
ORD006382,2025-12-13,CUST00532,PROD0166,4,8950,0.0922,UPI,Marketplace,NONE,Delivered
ORD006383,2025-11-30,CUST00898,PROD0025,1,25000,0.2033,UPI,Mobile App,NONE,Delivered
ORD006384,2025-04-16,CUST00705,PROD0069,1,9600,0,Credit Card,Website,FESTIVE15,Delivered
ORD006385,2025-04-29,CUST00641,PROD0152,1,8850,0.1415,UPI,Marketplace,NONE,Processing
ORD006386,2025-10-29,CUST00196,PROD0271,2,6750,0.103,Credit Card,Mobile App,FESTIVE15,Delivered
ORD006387,2025-11-13,CUST00012,PROD0296,2,8600,0.1195,Credit Card,Website,NONE,Delivered
ORD006388,2025-05-29,CUST00060,PROD0238,1,4950,0.011,Debit Card,Website,NONE,Delivered
ORD006389,2025-01-28,CUST00949,PROD0176,2,8150,0.1316,Credit Card,Mobile App,WELCOME10,Delivered
ORD006390,2025-05-19,CUST00503,PROD0091,1,11150,0.1062,UPI,Website,NONE,Delivered
ORD006391,2025-03-07,CUST00605,PROD0025,2,25000,0.0979,Credit Card,Mobile App,NONE,Delivered
ORD006392,2025-03-27,CUST00413,PROD0150,1,1950,0.1078,UPI,Mobile App,NONE,Delivered
ORD006393,2025-12-15,CUST00382,PROD0001,2,22600,0.173,Credit Card,Website,SAVE20,Delivered
ORD006394,2025-06-23,CUST00223,PROD0296,1,8600,0.0501,Wallet,Mobile App,BANK5,Delivered
ORD006395,2025-07-26,CUST00911,PROD0143,2,3950,0.219,Net Banking,Website,NONE,Delivered
ORD006396,2025-05-14,CUST00607,PROD0220,2,1050,0.0403,UPI,Website,NONE,Delivered
ORD006397,2025-09-15,CUST00471,PROD0109,2,7250,0.0891,Credit Card,Marketplace,FESTIVE15,Delivered
ORD006398,2025-02-14,CUST00748,PROD0121,1,5600,0.062,Credit Card,Mobile App,NONE,Delivered
ORD006399,2025-01-13,CUST00407,PROD0214,1,1200,0.1005,Credit Card,Mobile App,NONE,Delivered
ORD006400,2025-09-07,CUST00261,PROD0292,2,7050,0.1048,UPI,Website,NONE,Delivered
ORD006401,2025-07-30,CUST00668,PROD0199,2,2100,0.038,Credit Card,Mobile App,NONE,Delivered
ORD006402,2025-08-02,CUST00364,PROD0143,1,3950,0.1558,Credit Card,Website,BANK5,Delivered
ORD006403,2025-06-20,CUST00232,PROD0088,1,2500,0.0568,UPI,Marketplace,NONE,Delivered
ORD006404,2025-03-01,CUST00223,PROD0285,3,6050,0,Credit Card,Website,APPONLY10,Delivered
ORD006405,2025-12-16,CUST00295,PROD0276,1,7300,0.1888,Credit Card,Website,NONE,Delivered
ORD006406,2025-04-19,CUST00246,PROD0188,4,2600,0.1071,UPI,Mobile App,NONE,Delivered
ORD006407,2025-05-25,CUST00877,PROD0217,1,3650,0.018,Wallet,Marketplace,FESTIVE15,Delivered
ORD006408,2025-01-05,CUST00937,PROD0186,2,2600,0.0355,Debit Card,Website,NONE,Delivered
ORD006409,2025-12-30,CUST00257,PROD0156,1,3000,0.1713,UPI,Mobile App,BANK5,Delivered
ORD006410,2025-03-23,CUST00299,PROD0115,1,2600,0.133,Credit Card,Mobile App,FESTIVE15,Delivered
ORD006411,2025-03-05,CUST00578,PROD0071,1,7450,0.0347,Credit Card,Website,NONE,Delivered
ORD006412,2025-03-10,CUST00638,PROD0026,1,8400,0.2314,COD,Website,NONE,Delivered
ORD006413,2025-02-04,CUST00661,PROD0201,1,1550,0.1129,UPI,Website,NONE,Delivered
ORD006414,2025-11-27,CUST00281,PROD0096,1,3250,0.1818,Wallet,Website,APPONLY10,Delivered
ORD006415,2025-12-22,CUST00174,PROD0186,1,2600,0.1902,UPI,Website,NONE,Delivered
ORD006416,2025-10-10,CUST00786,PROD0154,1,7150,0.2363,Wallet,Website,APPONLY10,Delivered
ORD006417,2025-10-05,CUST00587,PROD0006,2,20300,0.1038,UPI,Mobile App,NONE,Delivered
ORD006418,2025-10-09,CUST00957,PROD0188,1,2600,0.0597,Credit Card,Marketplace,NONE,Delivered
ORD006419,2025-10-11,CUST00835,PROD0004,1,29950,0.0699,COD,Mobile App,NONE,Delivered
ORD006420,2025-05-05,CUST00322,PROD0267,1,3950,0.1339,UPI,Website,NONE,Delivered
ORD006421,2025-08-06,CUST00224,PROD0092,1,5200,0.1362,Debit Card,Mobile App,APPONLY10,Delivered
ORD006422,2025-08-04,CUST00948,PROD0178,1,8000,0.1421,Debit Card,Website,NONE,Delivered
ORD006423,2025-01-08,CUST00701,PROD0039,2,3850,0.0855,Debit Card,Mobile App,SAVE20,Delivered
ORD006424,2025-08-03,CUST00305,PROD0066,1,7000,0.0565,Wallet,Mobile App,APPONLY10,Delivered
ORD006425,2025-01-20,CUST00727,PROD0142,1,6650,0.1478,UPI,Mobile App,NONE,Delivered
ORD006426,2025-09-16,CUST00054,PROD0147,1,3000,0.2266,UPI,Website,NONE,Delivered
ORD006427,2025-09-06,CUST00361,PROD0214,1,1200,0.0276,Debit Card,Website,NONE,Delivered
ORD006428,2025-10-25,CUST00562,PROD0024,1,19600,0.1273,Debit Card,Mobile App,NONE,Delivered
ORD006429,2025-01-20,CUST00042,PROD0036,1,18050,0.0531,Debit Card,Website,NONE,Delivered
ORD006430,2025-08-30,CUST00316,PROD0031,2,12450,0.1242,Debit Card,Mobile App,FESTIVE15,Delivered
ORD006431,2025-08-30,CUST00594,PROD0003,2,34850,0.0955,COD,Website,NONE,Delivered
ORD006432,2025-10-15,CUST00004,PROD0107,1,5100,0.1451,Debit Card,Marketplace,NONE,Delivered
ORD006433,2025-07-24,CUST00422,PROD0018,1,17950,0.0892,Debit Card,Marketplace,SAVE20,Delivered
ORD006434,2025-07-23,CUST00437,PROD0091,1,11150,0.0928,COD,Website,FESTIVE15,Delivered
ORD006435,2025-12-04,CUST00750,PROD0009,2,10950,0.1869,UPI,Mobile App,NONE,Delivered
ORD006436,2025-11-08,CUST00782,PROD0012,1,1350,0.1805,Debit Card,Mobile App,NONE,Delivered
ORD006437,2025-12-23,CUST00276,PROD0004,1,29950,0.1507,Debit Card,Mobile App,SAVE20,Delivered
ORD006438,2025-05-20,CUST00610,PROD0026,2,8400,0.173,COD,Mobile App,FESTIVE15,Delivered
ORD006439,2025-06-13,CUST00254,PROD0096,2,3250,0.1215,Credit Card,Mobile App,NONE,Delivered
ORD006440,2025-07-08,CUST00767,PROD0137,2,4750,0.1677,UPI,Marketplace,APPONLY10,Delivered
ORD006441,2025-06-06,CUST00595,PROD0232,1,1250,0.0727,Net Banking,Mobile App,FESTIVE15,Delivered
ORD006442,2025-11-05,CUST00788,PROD0071,1,7450,0.1908,UPI,Website,NONE,Delivered
ORD006443,2025-05-30,CUST00722,PROD0185,1,4950,0.1257,Debit Card,Mobile App,WELCOME10,Delivered
ORD006444,2025-04-22,CUST00323,PROD0074,1,12400,0.0193,Wallet,Mobile App,NONE,Delivered
ORD006445,2025-11-02,CUST00224,PROD0082,2,5850,0.1609,UPI,Website,BANK5,Delivered
ORD006446,2025-07-31,CUST00711,PROD0256,2,3750,0.062,Credit Card,Mobile App,BANK5,Delivered
ORD006447,2025-10-25,CUST00823,PROD0179,1,4150,0.1233,Credit Card,Mobile App,NONE,Delivered
ORD006448,2025-05-11,CUST00604,PROD0186,1,2600,0.1348,Credit Card,Website,NONE,Delivered
ORD006449,2025-02-21,CUST00176,PROD0229,1,4650,0.0558,Credit Card,Marketplace,SAVE20,Delivered
ORD006450,2025-04-03,CUST00965,PROD0126,1,7050,0.1532,UPI,Website,NONE,Delivered
ORD006451,2025-01-13,CUST00499,PROD0207,2,350,0.1483,Credit Card,Website,APPONLY10,Delivered
ORD006452,2025-11-10,CUST00117,PROD0278,2,4650,0.2097,UPI,Mobile App,NONE,Delivered
ORD006453,2025-07-28,CUST00985,PROD0217,3,3650,0.1326,Credit Card,Website,NONE,Delivered
ORD006454,2025-04-07,CUST00854,PROD0068,1,6550,0.1368,Credit Card,Website,SAVE20,Delivered
ORD006455,2025-12-06,CUST00395,PROD0203,1,2700,0.1393,UPI,Mobile App,NONE,Delivered
ORD006456,2025-07-19,CUST00428,PROD0106,1,2650,0.093,Credit Card,Mobile App,NONE,Delivered
ORD006457,2025-08-08,CUST00994,PROD0011,1,27700,0.0495,Credit Card,Marketplace,NONE,Delivered
ORD006458,2025-09-28,CUST00717,PROD0184,1,2450,0.0674,Wallet,Mobile App,BANK5,Delivered
ORD006459,2025-02-01,CUST00173,PROD0122,1,6100,0.0791,Wallet,Website,NONE,Delivered
ORD006460,2025-08-13,CUST00575,PROD0165,1,4350,0.1153,Credit Card,Website,NONE,Cancelled
ORD006461,2025-10-11,CUST00962,PROD0155,1,1650,0.1882,Credit Card,Mobile App,SAVE20,Delivered
ORD006462,2025-09-14,CUST00279,PROD0075,3,7300,0.0552,Debit Card,Mobile App,NONE,Delivered
ORD006463,2025-05-17,CUST00975,PROD0266,2,4200,0.1432,Debit Card,Website,FESTIVE15,Cancelled
ORD006464,2025-04-22,CUST00977,PROD0001,1,22600,0.0963,Wallet,Website,FESTIVE15,Delivered
ORD006465,2025-01-14,CUST00234,PROD0170,2,800,0.1283,COD,Mobile App,FESTIVE15,Delivered
ORD006466,2025-10-17,CUST00001,PROD0135,2,3550,0.0749,COD,Mobile App,FESTIVE15,Cancelled
ORD006467,2025-10-17,CUST00974,PROD0078,1,6600,0.2132,Wallet,Mobile App,NONE,Delivered
ORD006468,2025-05-02,CUST00125,PROD0126,1,7050,0.1267,Net Banking,Website,NONE,Delivered
ORD006469,2025-08-12,CUST00334,PROD0157,1,3700,0.1346,UPI,Website,FESTIVE15,Delivered
ORD006470,2025-01-25,CUST00306,PROD0131,1,6650,0.0971,UPI,Website,FESTIVE15,Delivered
ORD006471,2025-10-25,CUST00235,PROD0002,2,32450,0.1732,COD,Mobile App,NONE,Delivered
ORD006472,2025-05-27,CUST00448,PROD0134,1,2500,0.1202,Debit Card,Website,NONE,Delivered
ORD006473,2025-06-27,CUST00130,PROD0265,1,9300,0.0759,COD,Website,FESTIVE15,Delivered
ORD006474,2025-11-10,CUST00074,PROD0173,1,5150,0.1702,COD,Website,WELCOME10,Delivered
ORD006475,2025-10-31,CUST00252,PROD0128,1,7900,0.1622,UPI,Website,NONE,Delivered
ORD006476,2025-07-29,CUST00423,PROD0081,2,650,0.0742,UPI,Mobile App,NONE,Delivered
ORD006477,2025-01-30,CUST00230,PROD0258,1,8900,0.1726,Credit Card,Mobile App,NONE,Delivered
ORD006478,2025-12-21,CUST00183,PROD0132,2,7450,0.1121,Net Banking,Website,WELCOME10,Delivered
ORD006479,2025-11-17,CUST00845,PROD0126,1,7050,0.116,UPI,Marketplace,SAVE20,Delivered
ORD006480,2025-04-12,CUST00024,PROD0051,1,25200,0.1454,Credit Card,Mobile App,NONE,Delivered
ORD006481,2025-05-27,CUST00645,PROD0027,1,7800,0.1409,Credit Card,Mobile App,NONE,Delivered
ORD006482,2025-10-05,CUST00957,PROD0120,1,5900,0.0571,Wallet,Mobile App,FESTIVE15,Delivered
ORD006483,2025-07-22,CUST00165,PROD0086,1,3900,0.1215,COD,Mobile App,NONE,Delivered
ORD006484,2025-06-15,CUST00151,PROD0060,2,12800,0.0363,Credit Card,Website,SAVE20,Delivered
ORD006485,2025-08-29,CUST00259,PROD0096,1,3250,0.0947,UPI,Mobile App,SAVE20,Delivered
ORD006486,2025-10-13,CUST00433,PROD0126,1,7050,0.161,UPI,Website,FESTIVE15,Delivered
ORD006487,2025-09-04,CUST00053,PROD0009,1,10950,0.1118,Credit Card,Website,SAVE20,Delivered
ORD006488,2025-09-30,CUST00595,PROD0277,1,11750,0.169,Debit Card,Mobile App,NONE,Delivered
ORD006489,2025-10-05,CUST00241,PROD0018,1,17950,0.1439,UPI,Website,FESTIVE15,Delivered
ORD006490,2025-11-12,CUST00253,PROD0058,1,6200,0.128,Wallet,Website,NONE,Delivered
ORD006491,2025-08-02,CUST00956,PROD0160,3,8050,0.1305,UPI,Website,NONE,Delivered
ORD006492,2025-04-09,CUST00839,PROD0084,3,9250,0.0794,Debit Card,Website,SAVE20,Delivered
ORD006493,2025-10-09,CUST00934,PROD0165,1,4350,0.1101,UPI,Marketplace,APPONLY10,Delivered
ORD006494,2025-06-27,CUST00411,PROD0039,1,3850,0.129,UPI,Mobile App,NONE,Delivered
ORD006495,2025-10-13,CUST00726,PROD0010,1,18200,0.189,UPI,Mobile App,NONE,Delivered
ORD006496,2025-07-01,CUST00025,PROD0148,1,1900,0.2163,Net Banking,Mobile App,FESTIVE15,Delivered
ORD006497,2025-10-06,CUST00222,PROD0042,2,30050,0.1798,Credit Card,Website,NONE,Delivered
ORD006498,2025-03-16,CUST00904,PROD0010,1,18200,0.1486,Credit Card,Website,APPONLY10,Delivered
ORD006499,2025-12-29,CUST00532,PROD0154,1,7150,0.1544,UPI,Marketplace,FESTIVE15,Delivered
ORD006500,2025-04-02,CUST00500,PROD0048,3,32250,0.1245,Debit Card,Mobile App,NONE,Delivered
ORD006501,2025-10-30,CUST00287,PROD0025,4,25000,0.1184,Credit Card,Website,WELCOME10,Delivered
ORD006502,2025-05-05,CUST00625,PROD0239,1,4000,0.0852,Credit Card,Mobile App,NONE,Delivered
ORD006503,2025-08-14,CUST00837,PROD0256,1,3750,0.0527,UPI,Mobile App,NONE,Delivered
ORD006504,2025-03-29,CUST00329,PROD0258,1,8900,0.1,Debit Card,Website,NONE,Delivered
ORD006505,2025-12-25,CUST00150,PROD0299,2,2650,0.0732,Net Banking,Mobile App,APPONLY10,Delivered
ORD006506,2025-02-13,CUST00859,PROD0226,2,1400,0.0974,UPI,Mobile App,NONE,Delivered
ORD006507,2025-06-14,CUST00041,PROD0142,1,6650,0.034,Wallet,Marketplace,BANK5,Delivered
ORD006508,2025-08-11,CUST00269,PROD0100,1,5450,0.1069,Credit Card,Mobile App,NONE,Delivered
ORD006509,2025-02-05,CUST00772,PROD0120,1,5900,0.1178,UPI,Mobile App,NONE,Delivered
ORD006510,2025-12-24,CUST00861,PROD0018,4,17950,0.125,UPI,Mobile App,NONE,Delivered
ORD006511,2025-01-09,CUST00220,PROD0236,3,1250,0.158,COD,Mobile App,NONE,Delivered
ORD006512,2025-11-08,CUST00150,PROD0160,1,8050,0.2019,UPI,Website,NONE,Delivered
ORD006513,2025-10-02,CUST00863,PROD0012,2,1350,0.1211,Credit Card,Marketplace,WELCOME10,Delivered
ORD006514,2025-09-06,CUST00803,PROD0206,1,4350,0.0272,Debit Card,Mobile App,FESTIVE15,Delivered
ORD006515,2025-10-29,CUST00170,PROD0079,1,1250,0.1267,Credit Card,Mobile App,NONE,Delivered
ORD006516,2025-08-25,CUST00799,PROD0164,1,2150,0.0941,Debit Card,Website,APPONLY10,Delivered
ORD006517,2025-12-07,CUST00821,PROD0257,1,750,0.0824,UPI,Marketplace,SAVE20,Delivered
ORD006518,2025-04-26,CUST00231,PROD0278,2,4650,0.1166,Net Banking,Website,NONE,Delivered
ORD006519,2025-07-18,CUST00665,PROD0167,2,3000,0.09,Net Banking,Website,FESTIVE15,Delivered
ORD006520,2025-11-09,CUST00987,PROD0008,2,20150,0.1995,Debit Card,Mobile App,NONE,Delivered
ORD006521,2025-07-28,CUST00618,PROD0145,1,1400,0.1079,UPI,Mobile App,NONE,Delivered
ORD006522,2025-01-04,CUST00109,PROD0289,1,850,0.0904,UPI,Marketplace,NONE,Delivered
ORD006523,2025-04-23,CUST00663,PROD0079,1,1250,0.0507,UPI,Mobile App,NONE,Delivered
ORD006524,2025-10-30,CUST00014,PROD0163,2,3550,0.2007,Net Banking,Mobile App,BANK5,Delivered
ORD006525,2025-12-15,CUST00078,PROD0014,1,20350,0.0645,Credit Card,Website,NONE,Delivered
ORD006526,2025-05-02,CUST00751,PROD0142,2,6650,0.0765,UPI,Mobile App,BANK5,Delivered
ORD006527,2025-12-30,CUST00309,PROD0074,2,12400,0.1268,Wallet,Website,FESTIVE15,Delivered
ORD006528,2025-08-27,CUST00987,PROD0170,2,800,0.2154,UPI,Website,SAVE20,Delivered
ORD006529,2025-01-22,CUST00378,PROD0199,1,2100,0.056,Credit Card,Website,NONE,Delivered
ORD006530,2025-02-02,CUST00162,PROD0279,2,1450,0.0619,COD,Website,NONE,Delivered
ORD006531,2025-06-10,CUST00027,PROD0141,1,1950,0.0967,Net Banking,Marketplace,NONE,Delivered
ORD006532,2025-11-15,CUST00831,PROD0266,1,4200,0.2284,UPI,Website,NONE,Delivered
ORD006533,2025-01-23,CUST00634,PROD0006,2,20300,0.1404,UPI,Mobile App,NONE,Delivered
ORD006534,2025-04-27,CUST00908,PROD0157,1,3700,0.0927,Net Banking,Website,NONE,Delivered
ORD006535,2025-03-13,CUST00468,PROD0114,2,11150,0.1293,UPI,Marketplace,NONE,Delivered
ORD006536,2025-12-21,CUST00042,PROD0289,1,850,0.1527,UPI,Mobile App,NONE,Delivered
ORD006537,2025-10-07,CUST00218,PROD0024,1,19600,0.187,UPI,Marketplace,BANK5,Delivered
ORD006538,2025-04-28,CUST00140,PROD0124,2,750,0.1296,Credit Card,Mobile App,NONE,Delivered
ORD006539,2025-08-22,CUST00759,PROD0244,1,500,0.12,UPI,Mobile App,NONE,Delivered
ORD006540,2025-09-09,CUST00129,PROD0213,1,600,0.1272,UPI,Mobile App,NONE,Delivered
ORD006541,2025-02-03,CUST00064,PROD0207,3,350,0.0901,COD,Website,BANK5,Delivered
ORD006542,2025-06-14,CUST00029,PROD0048,1,32250,0.1597,Credit Card,Mobile App,NONE,Delivered
ORD006543,2025-06-27,CUST00216,PROD0008,1,20150,0.1551,UPI,Mobile App,NONE,Delivered
ORD006544,2025-12-09,CUST00777,PROD0245,2,10700,0.059,Credit Card,Website,NONE,Delivered
ORD006545,2025-02-19,CUST00225,PROD0158,1,6450,0.1142,Net Banking,Website,FESTIVE15,Delivered
ORD006546,2025-06-25,CUST00913,PROD0023,1,5900,0.0445,Credit Card,Website,WELCOME10,Delivered
ORD006547,2025-09-27,CUST00478,PROD0286,1,11350,0.1418,Wallet,Mobile App,NONE,Delivered
ORD006548,2025-04-16,CUST00890,PROD0293,1,1500,0.1277,UPI,Marketplace,FESTIVE15,Delivered
ORD006549,2025-05-07,CUST00055,PROD0060,1,12800,0.0928,Credit Card,Marketplace,SAVE20,Delivered
ORD006550,2025-10-24,CUST00566,PROD0253,2,6750,0.1578,UPI,Marketplace,FESTIVE15,Delivered
ORD006551,2025-06-24,CUST00043,PROD0087,3,6000,0.0744,COD,Mobile App,WELCOME10,Delivered
ORD006552,2025-10-17,CUST00395,PROD0225,2,1050,0.1773,Debit Card,Mobile App,NONE,Delivered
ORD006553,2025-07-29,CUST00117,PROD0015,2,19700,0.1922,Credit Card,Website,SAVE20,Cancelled
ORD006554,2025-08-25,CUST00017,PROD0003,1,34850,0.1733,Credit Card,Mobile App,NONE,Delivered
ORD006555,2025-09-30,CUST00646,PROD0268,1,1850,0.0895,Credit Card,Marketplace,APPONLY10,Delivered
ORD006556,2025-04-07,CUST00841,PROD0023,1,5900,0.0885,Credit Card,Mobile App,NONE,Delivered
ORD006557,2025-06-23,CUST00640,PROD0141,2,1950,0.0761,Credit Card,Mobile App,APPONLY10,Delivered
ORD006558,2025-01-18,CUST00882,PROD0162,1,600,0.1579,Debit Card,Website,FESTIVE15,Delivered
ORD006559,2025-01-26,CUST00040,PROD0112,2,3150,0.1026,UPI,Mobile App,NONE,Processing
ORD006560,2025-12-11,CUST00866,PROD0243,2,6450,0.0965,Wallet,Mobile App,APPONLY10,Delivered
ORD006561,2025-11-02,CUST00792,PROD0040,2,16400,0.1681,Credit Card,Mobile App,NONE,Delivered
ORD006562,2025-06-28,CUST00069,PROD0161,1,4750,0.0749,UPI,Website,NONE,Delivered
ORD006563,2025-08-09,CUST00113,PROD0245,4,10700,0.0617,UPI,Mobile App,NONE,Delivered
ORD006564,2025-04-16,CUST00388,PROD0012,2,1350,0.19,Credit Card,Mobile App,NONE,Delivered
ORD006565,2025-08-25,CUST00013,PROD0102,1,10800,0.1167,UPI,Website,NONE,Delivered
ORD006566,2025-06-24,CUST00687,PROD0105,2,10000,0.1411,UPI,Mobile App,APPONLY10,Delivered
ORD006567,2025-02-07,CUST00156,PROD0228,1,1700,0.0523,Wallet,Mobile App,FESTIVE15,Delivered
ORD006568,2025-11-02,CUST00856,PROD0057,1,1850,0.1457,Wallet,Marketplace,NONE,Delivered
ORD006569,2025-08-21,CUST00558,PROD0010,1,18200,0.1504,Wallet,Mobile App,NONE,Delivered
ORD006570,2025-01-03,CUST00451,PROD0044,1,15700,0.0363,Debit Card,Mobile App,FESTIVE15,Delivered
ORD006571,2025-01-12,CUST00506,PROD0043,1,10000,0.0737,Credit Card,Website,WELCOME10,Delivered
ORD006572,2025-04-12,CUST00946,PROD0270,2,8700,0.1552,Net Banking,Mobile App,NONE,Delivered
ORD006573,2025-03-22,CUST00980,PROD0018,2,17950,0.1746,Wallet,Website,NONE,Delivered
ORD006574,2025-03-06,CUST00463,PROD0152,2,8850,0.0839,UPI,Website,NONE,Delivered
ORD006575,2025-06-07,CUST00673,PROD0021,2,30850,0.1242,COD,Website,NONE,Delivered
